Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Poland,,,,,,,,,,,,,,,,,,,,,
Sweden,4.203435428,3.167803897,4.180166696,3.261802119,3.836701048,2.826218266,1.887449349,,,,,,,,,,,,,,
Zambia,4.66476807,16.67746349,21.61562428,19.52534147,9.196933647,9.909085184,7.517820242,5.240870634,7.613795381,15.63363346,6.112942212,6.951848616,4.821684114,-0.19172,5.821127547,6.179215852,1.715079428,2.070262066,2.215567705,2.470249233,-9.988758862
Austria,,,,,,,,,,,,,,,,,,,,,
El Salvador,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,
Panama,11.87557772,9.84225276,8.764677066,8.696084724,6.726159394,6.797830781,6.582834341,3.785734018,0.351852362,1.085466643,4.601297291,1.582003347,1.458122375,1.800083223,2.6268389,3.919085997,4.506464798,4.951297776,6.08033177,7.272884712,10.77178677
Portugal,,,,,,,,,,,,,,,,,,,,,
Thailand,6.416871607,5.252581151,,,0.949922532,-0.354173197,1.112794602,3.486985687,0.654506895,4.572319805,0.243128639,1.276682032,3.216757125,3.224334982,3.457843171,3.981013973,1.78511917,2.469714624,2.67608987,3.108503477,4.387354554
Ecuador,,,,,,,,,,,,,,,,,,,,,
Haiti,-39.61801767,4.370590553,9.163203144,4.11350882,4.96112592,10.69221127,15.06928474,14.52485863,5.834236001,8.132377375,10.22494972,6.260692944,0.722017173,2.174288616,8.504722316,4.981253222,0.295896527,2.41363358,2.7214618,-2.819901454,
Honduras,17.43690983,14.50701917,16.70233414,14.22506592,12.61077139,10.76809208,11.47428245,9.359386039,9.412844122,10.95295752,13.55479289,9.971806992,14.35696298,18.45328242,12.88062187,12.83497683,15.09853656,14.10912758,15.55407811,12.68883956,11.8268994
Malaysia,-1.085738977,8.848512896,3.296312371,2.906032398,0.034478791,-2.673174104,2.409000977,1.456735347,-3.903381938,11.78239296,-2.113277326,-0.471868634,3.748419374,4.467530817,2.068518216,3.307037704,2.825945183,0.79892604,4.226493082,4.810227407,4.76068725
Morocco,,,,,,,,,,,,,,,,,,,,,
New Zealand,4.827070532,3.648835738,6.817109678,4.649149157,4.166619667,5.61648034,5.441568961,3.1071738,6.169441387,3.826027815,3.085692803,3.571432485,5.974248881,1.25315487,5.368747069,4.241004874,2.483507372,1.150761142,-1.995236875,,
Peru,25.56984775,24.41195004,20.63384586,18.87154951,17.3087052,21.28436819,15.11949891,21.05116741,22.32387459,18.5944908,12.54947337,11.17808786,17.82002249,16.90330807,12.99478509,13.06382202,12.98525678,12.71220357,11.99979699,12.15923413,8.371176551
Botswana,1.145825257,6.866384387,14.844701,12.7261594,5.151956567,0.230180572,8.360417366,10.7573147,11.27885193,6.850390937,2.330454804,-2.595759146,10.78530479,7.702233118,-2.595174478,5.973558063,-4.156655376,4.153986623,5.271319705,5.653501927,6.402658133
Jamaica,11.5395515,11.87314992,8.633558839,6.506314028,4.677446369,5.285866926,8.07942404,5.279057528,2.88781677,4.276962292,9.693284432,12.96180044,10.37456239,8.578676322,9.620304814,9.677121933,11.2974247,7.841739441,8.668017564,9.513194465,7.973058762
Singapore,1.897357839,7.602682858,6.290296818,7.223096294,1.178498844,3.329063438,3.403974107,-0.553483124,6.861274214,2.34934131,4.230742021,4.28104961,4.886795201,5.856075732,5.634826207,2.221784267,4.672621807,2.207546146,1.918148327,5.911090758,8.415361594
South Africa,5.242548006,5.693856798,3.15913479,8.662872867,4.472705882,4.908431373,4.622282295,3.966276006,5.782783976,3.910358844,3.274340373,2.316453026,3.293253452,2.208786248,3.389953759,4.037299706,3.03339034,4.851966571,5.934371689,5.867821251,2.300538579
South Korea,,,,,,,,,,,,,,,,,,,,,
Kenya,15.32743345,17.81250097,17.35814064,9.770510928,5.045257596,7.609987548,-8.009866973,4.819090789,-0.984996971,2.837078161,12.02823273,3.83851161,9.456616149,11.54783518,7.815100537,5.509323744,10.42981732,2.456821157,10.386674,8.156975246,3.3581198
Bahamas,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,3.977794996,12.52283751,18.63956764,0.622840513,0.393330895,-3.721501934,9.032103071,-0.888544432,-9.172622798,54.67772821,-3.061060946,-6.705743095,7.338185567,3.620317407,5.728935462,22.07401687,9.70679952,4.024161223,3.330720485,10.34948206,5.916523084
Djibouti,,,,,,,,,,,,,,,,,,,,,
Indonesia,-1.654212471,3.719985957,12.3224125,10.85207115,5.134410231,-0.245735467,1.658151422,2.339674091,-3.852245026,5.747952096,-1.746097536,4.594376749,7.750188565,6.374931242,6.792118581,8.349910635,9.224432344,6.501563996,6.471249839,8.629073729,10.04612011
Mauritania,18.08317785,15.75537537,13.38634391,15.80556499,9.070382745,7.416376436,8.685112483,13.41139244,8.686177856,19.93046421,-4.36736173,-0.465994035,16.46909059,11.97461481,32.76795082,22.8912964,5.206243588,12.86282136,,,
Denmark,,,,,,,,,,,,,,,,,,,,,
Guyana,10.05349534,16.6319782,13.35647552,9.810426511,7.273623534,6.418515761,-58.3271743,5.91432978,4.434981414,13.52642921,9.78601237,11.91064534,8.830577746,14.11230507,15.25982282,9.542456766,11.9941297,10.66604773,16.3599631,7.301754388,48.52017025
Lesotho,10.17067381,4.558152776,2.541936266,13.25297161,2.531567097,5.469852928,2.607097868,22.31235972,-0.459524903,10.40747905,5.581261703,0.912815248,7.768875781,-0.326350266,-3.240846146,0.333519997,11.9055931,9.373803227,1.579382077,7.937255964,9.05258177
Norway,,,,,,,,,,,,,,1.750086289,3.909700947,6.541619417,4.612250099,-0.909372953,-3.49340684,3.689672986,6.694479045
Tunisia,,,,,,,,,,,,,,,,,,,,,
Uganda,10.62161427,17.33449568,22.99559284,10.32903873,4.339243937,21.76555229,15.90900435,10.98062354,13.2429703,-34.4620296,13.76121465,11.37349893,21.48807915,19.01463002,15.67738412,16.55466461,18.23339373,16.15152516,14.64647793,,
Guinea,12.29996312,10.93101569,,,,,,,,,,,,,,,,,,,
Albania,15.57944784,15.2582927,11.25004813,8.625453999,8.34124933,9.45903065,10.20609795,9.301400933,8.550420297,9.996118696,7.97107433,9.888417441,9.736426891,9.510391288,6.324597792,7.27252701,7.413495649,4.700672084,4.511766632,5.771012608,7.154638747
Bulgaria,3.883312519,4.698660514,5.241412275,6.131708752,3.049471544,2.031426048,2.000457706,-0.977423018,2.524661104,7.002669748,9.88525716,4.424554495,8.063826809,9.77741564,7.765962007,4.88711174,3.760091584,1.439878243,0.914292719,-0.666042041,0.986903887
Swaziland,,,,,,,,,,,,,,,,,,,,,
Iceland,12.28092481,8.505916523,8.967920185,11.40205425,9.098273308,11.36328502,8.555127009,14.33644941,7.143954326,7.385020293,3.655369094,4.463192565,4.72101403,5.901739895,3.457644457,1.466679258,5.843688141,6.260183009,4.184585874,2.31050642,2.23549618
Romania,7.451565895,5.395682372,10.35798938,1.852768342,8.796296172,6.779794018,3.051434489,-2.130870771,-0.885438453,12.6704102,10.11589113,8.054492604,7.283812885,6.892969564,6.551153375,3.401423658,3.18420454,0.845769244,0.585741537,0.35846154,2.633145633
Finland,,,,,,,,,,,,,,,,,,,,,
Ghana,,,,,,,,,,,,,,,,,,,,,
Mauritius,16.78843043,13.9996916,13.9152847,14.55817327,13.24768653,16.44432853,9.04172501,12.52521686,5.5399348,9.969420867,7.662271817,5.57883018,6.051931294,5.59520154,6.916949693,7.46745732,6.218875174,7.110908399,6.952111945,7.90407003,5.915536145
Hungary,2.752709847,0.963656672,1.921860018,3.944695456,7.360064396,5.762969583,4.26439095,3.457155563,5.145687066,6.570163403,4.935235644,6.272444785,5.939713068,3.382613237,0.714373777,0.120401966,0.727177,-2.410930604,-3.206798589,-2.837534047,-3.546599097
Germany,,,,,,,,,,,,,,,,,,,,,
Armenia,33.39846306,21.78215208,18.34706928,15.51698759,11.624816,14.31614594,11.38149246,12.69474446,10.43491465,15.87088144,10.60763579,12.91975789,11.28119329,12.21684304,13.78124866,16.18000967,17.04235951,11.99733996,9.733977399,10.52531971,9.562846319
Azerbaijan,6.36757337,16.76907934,12.62440595,7.942301035,5.920291125,2.009036378,5.86921083,-1.203864318,-6.414370427,47.99945123,6.037905388,-4.509071681,15.07205346,17.72360836,19.44638104,28.88877193,1.523957976,0.272137798,4.692184317,17.54214292,26.77846975
Croatia,7.389763273,5.026917824,8.649288626,6.979606357,7.851753611,7.817063924,5.85404792,4.92405946,4.27634742,8.333443476,9.367875952,7.906575776,7.888850999,8.438538409,8.427517171,,,,,,
Georgia,,,,19.65777315,12.59343169,8.907306844,7.940375743,6.962913354,7.708841743,20.43890451,1.450085744,5.77747439,14.27774252,12.08595432,7.366030399,6.28853839,9.746311452,2.759985046,6.475863169,5.346402405,4.585935152
Lithuania,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,22.23915831,-28.51641338,27.14597855,6.060030948,8.214689841,6.819322267,10.39007185,17.04521826,13.18828599,13.34632548,3.475834493,3.089112659,7.996104757,12.75176766,17.30335875,-0.113375367,20.81933438,7.385359781,8.652612099,13.31492995,18.09003079
Ukraine,14.95540055,20.43191029,19.29795745,9.054660005,1.958411202,-6.456597291,0.383917016,-7.475892163,-8.622011057,6.941040766,1.708324044,1.529237197,9.830976798,11.80043222,1.567031053,-12.28290329,1.622888368,-4.666617395,3.125597449,10.69291367,4.055767011
Yemen,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,
Latvia,,,,,,,,,,,,,,,,,,,,,
Malawi,17.3066457,24.31428075,-29.22136223,34.95417997,19.14440701,20.17504782,10.23841066,22.68551349,11.89045703,16.07989435,11.14611158,8.480538293,12.47173731,14.69812997,19.36231212,19.78896166,20.55136522,-12.38245195,24.62513048,16.69814609,
Tajikistan,,,-3.878876297,-8.150462962,2.455078029,12.57419374,2.554517454,-3.362205465,-3.56503833,9.355201282,9.725941381,8.062972034,8.246125101,19.97544733,18.86532865,17.72972918,24.27035259,18.06944176,24.09604131,19.18895929,
Vietnam,6.905766654,6.624035466,4.166937119,2.213057918,1.188922339,-6.552887405,2.401517261,1.413637869,-5.616335289,3.627881414,0.946652654,-3.551709174,2.294892164,5.35841613,4.825874155,7.322258132,5.785098663,2.864667564,3.843174859,5.814896245,6.272873381
Belarus,-41.22954902,-18.14018627,-5.52846907,-5.134717064,-4.700862736,-6.399671342,-1.721871615,-3.807565698,-10.44729539,2.211575835,-1.863419192,-33.59694663,-31.8270994,-1.751616071,0.538935444,1.776241389,5.59163352,0.953355741,-3.070644094,0.365104131,-0.970259078
Czech Republic,5.223885319,2.199587603,3.893738237,4.597017352,1.90146356,5.676333044,4.907460739,2.171131434,4.158557505,3.316317307,7.4188898,5.739586037,3.899227454,3.556650498,2.014426432,3.257929511,2.734581774,2.253349306,0.949146355,-0.173363706,-0.781520777
Gambia,,,,,,,,,,,,,,,,,,,,,
Macedonia,,,,,,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,
