Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finland,1.637831432,3.303380889,0.944264298,0.189923706,0.602661249,0.928941215,0.920723415,2.753280703,3.037236772,1.773905221,0.322930666,2.62353335,2.97397234,2.55829451,1.631623337,1.616746497,0.087425458,0.819262897,1.93061021,1.517052921,1.656622388
France,1.553290253,2.008334185,2.067425741,1.859368244,1.62267544,1.936341419,2.155327391,2.556637015,2.36707384,0.066627476,1.069697476,0.947960225,1.161825032,0.778100531,0.576944233,1.138248785,0.522559343,0.521577263,0.951860516,1.227217569,2.247016846
United Kingdom,1.829761051,1.11503012,2.105759732,2.36846264,2.53333695,2.701194294,2.806959123,2.700118138,3.07983874,1.616619901,1.606767694,2.067350986,1.655835533,1.780523872,1.731325998,0.661175314,2.151240564,1.938027579,2.249611765,2.14793805,5.567095863
Georgia,4.680307819,5.376201818,5.91926355,3.424434317,8.431835821,7.936643622,8.449000226,9.464218013,9.595583262,-2.13601066,14.18923321,8.714229877,0.464401442,1.346232265,4.231954328,5.833119136,2.619318296,8.491046669,4.361109044,5.192391453,6.898503931
Ghana,27.23011389,34.8179441,22.8185847,28.70440728,14.35015113,14.9637183,80.75458082,18.62788847,19.41027105,15.66656868,16.59564479,13.91482213,15.20527874,54.01291175,17.00492059,15.33356831,16.82665224,11.11223001,10.15694881,9.970607714,14.94190306
Guinea,6.30012396,1.752426317,0.432772378,15.91069656,16.52158332,27.39084537,100.6077237,13.61887369,16.70513212,1.771028664,16.10262625,8.999283629,11.51596792,4.329354869,2.615907839,2.972278349,5.668953941,10.35650721,7.05908442,9.949845309,12.95968293
Greece,1.59267043,3.474752593,3.348770742,3.453573845,3.062662201,2.24031926,3.495042753,3.422667033,4.344582955,2.569771097,-0.176183001,0.959017688,-0.275527809,-1.968674544,-1.946700021,-0.288022919,-0.576676857,0.387194765,-0.103572544,0.190777354,-1.459578996
Guatemala,6.83011465,-5.610145271,6.469175065,4.471234672,6.023858814,5.668435626,4.981332971,7.115350543,9.407491822,3.600175273,5.137572988,6.894643403,3.377750844,3.358446346,2.860311607,2.23162146,2.707191297,1.747914109,1.189612962,3.680606437,2.645188087
Guyana,6.586043726,0.321971564,2.618751572,4.718566729,6.775237839,7.632428919,174.8577048,8.210884751,9.716589642,0.894046553,4.331779184,2.270344729,4.622352898,-0.536581104,-2.105234442,3.004199364,0.898145559,2.109004813,-2.88755944,2.961193222,-26.29601919
Honduras,7.993446741,8.08434938,5.131939922,5.759740767,6.451983852,7.279164158,5.348663465,6.625507168,7.790513639,7.653732423,4.676043295,7.807205237,3.579787426,1.374030519,6.849356725,6.932770369,3.678068144,4.512842976,1.947216915,4.126697133,4.634186675
Croatia,4.361281669,4.305799824,3.857099689,4.297137058,3.610029129,3.129423693,3.853688634,4.199965095,5.555257151,2.97297223,0.922383018,1.647342507,1.475576317,0.745240824,0.140631117,0.083490548,-0.098870329,1.163223958,2.000307415,1.499154822,0.405334133
Haiti,92.92799858,12.91494987,8.037778852,18.34139143,19.28225703,11.2996105,9.817895325,7.473027959,11.3163734,8.505120774,6.583552063,5.034135302,8.153281402,6.40886418,2.090794731,7.565236523,12.89843744,10.09195038,10.10600708,17.43316623,15.0858069
Hungary,9.583484628,11.04655909,8.091509009,5.443980027,5.089845698,2.62660528,3.658990383,5.440698521,4.789526621,4.191322102,2.526977191,1.927062924,2.890163995,2.825716071,3.706680993,2.778743063,1.352062227,3.988227421,4.8327425,4.765181481,5.701202332
Indonesia,20.44745685,14.29571544,5.896051693,5.487429138,8.550727032,14.33178708,14.08742442,11.25857853,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.598798134,-0.456130066
Ireland,6.911557088,6.879521545,5.222455142,3.926445329,0.504585199,3.076946311,3.46093121,1.22228245,-0.403746639,-4.667428141,-2.964606781,1.345298784,2.298636294,1.333758071,0.006246097,7.603550386,1.012883944,1.642457889,0.31201555,3.148373594,-0.465553638
Iceland,4.024793341,8.703749786,5.872137847,0.491863236,2.675013334,3.065861106,8.616684511,4.333145635,12.13528149,10.80470851,6.368854465,3.096669582,3.4408803,2.124541839,4.141651945,6.054520348,2.260860867,0.936992856,2.659140124,4.534718616,3.446177075
Italy,1.792397966,3.033592026,3.27434188,3.147807929,2.670183681,2.010557901,2.124853915,2.478994766,2.400703444,1.67883896,0.436360538,1.607176983,1.54730144,1.147610159,0.913241262,0.931863575,1.13435002,0.726343221,1.062151927,0.803938226,1.196670963
Jamaica,10.58708025,7.807369401,9.083848429,11.62405511,12.85859953,11.46874387,8.848192933,11.32081038,13.54680953,11.65650498,9.810235168,5.796188472,6.571903614,8.415815657,6.930015241,6.655338653,4.664171191,6.549766846,4.99324115,3.182503095,3.786426028
Jordan,-0.40810929,0.779277591,0.9228869,2.148209154,3.09188705,2.006600283,10.65199991,5.050202331,23.60984256,3.161596481,8.077456097,5.910510958,4.606815226,6.143623889,3.445323563,2.169752117,1.362006642,1.679076457,1.711128061,1.670625755,-0.262084401
Japan,-1.383685531,-1.104516896,-1.458286043,-1.616981144,-1.100735877,-1.037434652,-0.883377798,-0.729479771,-0.980895409,-0.61127256,-1.895163535,-1.674325774,-0.761554976,-0.333177012,1.745314197,2.145396779,0.270403428,-0.228786498,-0.097921833,0.640839309,
Kenya,6.079848488,1.573120299,0.933205556,6.197313239,7.126841556,4.899649719,23.53013325,8.129485595,15.15117496,11.63730368,2.091675657,10.79392242,9.379780652,5.168744422,8.068285543,10.02498136,5.550867939,10.94192776,2.422470697,3.961055338,8.357025877
Cambodia,-4.283226768,2.646541004,0.713141232,1.797517596,4.823737963,6.076678825,4.631109399,6.518033506,12.25378661,2.504384662,3.12059287,3.36406625,1.440518128,0.781387552,2.632195879,1.643673887,3.46969409,3.491420705,3.111821368,3.235371769,-2.859331393
Lebanon,-2.087983147,-1.525151547,4.921187921,1.581252489,-1.234661633,-1.062207056,0.880737585,3.132923723,7.533283906,10.284541,0.578606723,2.965080621,7.558347451,2.614332383,0.146769732,3.530594782,0.989907573,2.904517773,5.457614289,4.517428468,84.3
Lesotho,6.300218213,11.47305454,14.20693256,2.438813172,9.600392525,5.922842941,9.310988873,-6.688361727,16.72331715,2.348138886,5.34302982,9.430270472,2.180862395,10.27989874,14.03514815,10.20245278,-0.294676754,2.017878177,9.622803752,3.146575609,-0.070632179
Lithuania,1.298538346,-0.321810601,0.318656608,-0.813494503,2.68179721,6.885108591,6.735585152,8.554585619,9.709108572,-3.296038774,2.53348366,5.349952298,2.734253494,1.281332227,0.833592064,0.063682791,1.576252772,4.24343179,3.528439716,2.830929325,1.129877415
Latvia,3.612190385,2.292184594,5.08561786,4.936201127,6.802051431,11.16599717,12.43658993,20.07159888,11.62475318,-9.727518901,-0.417669763,6.373129188,3.598069364,1.637922699,1.916671673,0.003222677,0.861444794,2.969618004,3.904932686,2.312716521,0.052610453
Morocco,-0.74228819,0.652317542,1.20854449,1.062605003,1.219221107,1.190540613,1.548030758,3.595054801,4.530497095,0.146912227,0.975621692,-0.690980556,0.36933523,1.307292036,0.377809577,2.129048244,1.483157005,0.640399387,1.089633983,1.337706665,0.24979241
Mexico,11.15220612,6.041490115,5.503365872,4.039455569,7.961710977,5.873921411,6.389222408,5.789061291,6.172512071,3.947662895,4.545151338,5.842873195,4.065926968,1.529730821,4.439719163,2.835086218,5.605277513,6.71270643,4.94131461,3.966725639,3.089677039
Mauritania,6.351586758,5.826618943,6.714791065,4.485479618,10.93754047,14.58525917,14.09106286,8.895585662,10.71631711,-0.358928162,22.34316873,17.54776558,0.45583717,4.487968273,-11.8763231,-4.793908578,11.21012975,3.665670052,1.808331878,4.676945798,6.849786869
Mauritius,3.409929294,6.232012527,6.219284202,5.623192609,6.845449747,3.948099657,11.0431198,8.308315297,5.686692794,-0.654200833,1.126418905,3.161463791,2.465523579,2.750881118,1.480635494,0.960795673,2.147570121,1.296872206,1.44727208,0.505940109,1.236328401
Malawi,30.53395149,25.62246729,112.693648,10.34609429,14.84662752,10.74123602,19.96725933,4.099721432,11.96466714,7.899822531,12.12717946,14.07576137,17.65610124,27.30039651,20.88370338,20.53465854,19.54413214,58.17940556,6.150340217,7.691775551,9.829662698
Malaysia,8.855216851,-1.581873912,3.128883199,3.298932877,6.009282615,8.862586471,3.980931674,4.881323357,10.3889004,-5.992201556,7.266845934,5.41240809,0.999932303,0.174474481,2.467466784,1.218055734,1.658259966,3.778960943,0.673482607,0.063605951,-0.779375908
Nicaragua,8.56622846,7.241509274,3.248378725,5.331077194,9.050902449,9.867094176,7.867912017,9.674983918,16.19990822,6.035019764,6.139759838,10.21414394,6.242850533,4.349049771,8.392928254,7.587359254,4.590724255,4.123597498,2.658496136,5.511362373,5.862171669
Netherlands,3.420369821,4.1848549,3.770541327,2.170279316,1.204040598,1.988739955,2.561106384,2.07220573,2.306325498,0.220701611,0.940413732,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,2.957800157,2.402898682
Norway,15.38972664,1.67364969,-1.632324229,2.865037385,5.837124107,8.752456958,8.763308342,2.956783843,10.40588199,-5.213920211,5.968211523,6.716706053,3.342920579,2.555195583,0.290603973,-2.854865013,-1.474253826,3.951136856,6.651607899,-0.437690311,-3.746191069
New Zealand,2.849913455,3.807335502,0.335848658,2.243330656,2.818108488,2.031955444,2.608636434,5.339136561,2.60818109,2.726418453,3.074880091,2.449903384,-0.14193199,4.226944569,0.413234104,1.459593687,2.475838333,3.568177657,2.035857045,3.659990973,-0.34112027
