Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Jamaica,23.20499937,25.73754561,27.17323161,26.08290022,26.36635344,26.73531579,28.06565044,26.12733054,23.96786185,20.85735983,19.90039739,20.94249868,19.63989754,20.98700087,22.01836171,21.21467008,21.19205486,22.13348109,23.28088628,24.09330218,24.22941086
Jordan,21.11548686,19.41932448,18.94771461,20.62328155,24.78655738,30.62844375,25.45206143,27.48321062,29.3940172,29.89342375,28.89644283,26.90087182,21.18470996,20.36614795,20.55513944,20.42429603,18.4650943,19.99132257,16.12480675,10.87334924,10.51972274
Japan,27.38476494,26.54546324,25.03016554,24.46440216,24.05111741,24.60097899,24.71763478,24.11781943,23.96228883,22.36136392,21.32972282,21.90387427,22.4192516,23.32813833,23.96410807,23.79038011,23.33223537,23.79417817,24.12082785,24.30110768,
Kenya,16.70880651,18.15155736,17.23687985,15.83820913,16.25922348,18.69911176,19.42443802,19.96472911,18.86492382,18.50505362,20.3716868,20.39084059,21.15059093,20.57044229,22.87964945,21.61563387,17.63022078,18.28206281,17.27054596,16.75370007,15.66620509
Cambodia,18.31048256,15.8288991,19.02879834,18.67142638,18.34002115,18.88709966,19.3459009,19.77119147,17.26702365,20.12561078,16.19407014,15.97177312,17.36127117,18.94596076,21.03975951,21.4349625,21.68519553,21.89772048,22.55102953,23.35811453,24.57672969
Lebanon,21.02613374,20.77272898,19.39941812,19.78860446,22.36727236,21.98658012,21.91662014,24.48520939,27.31841287,28.04248077,25.03619096,25.63542698,25.2861028,26.99563451,24.35542327,21.71461804,22.15022345,20.98203304,20.08745485,18.27473095,10.00577689
Lesotho,,,,,,,,23.53129816,26.36988922,28.37851479,29.35230784,28.03167687,35.94741445,30.99269681,29.3894835,28.33880597,26.63619492,27.39383285,27.20848302,28.10345675,
Lithuania,19.1491129,20.54055247,20.72070476,21.56324842,22.92027918,23.40990479,25.95445671,28.60504414,26.06644989,17.88495489,16.85926787,18.45988437,17.3241687,18.42169394,18.86999074,19.61116646,19.85769453,20.11479151,20.95118714,21.36764535,21.63257651
Latvia,25.00996326,27.15268615,24.33575586,24.73176537,28.66783726,31.09632131,33.93831022,36.25289515,31.94833831,22.30409722,19.12066514,21.96186427,25.15900544,23.02610298,22.80800886,21.87302506,19.31641313,20.61808235,22.12742685,22.21629064,23.36632258
Morocco,26.97291746,25.8544938,26.32857638,25.92740053,27.29278459,28.48691588,29.16917834,32.15542137,34.4171703,31.66204176,30.6562124,31.49521325,32.59773482,30.79284081,29.8513253,28.3689458,30.03131572,28.61590996,28.39373078,27.67332366,26.60095407
Mexico,21.48888963,19.93370051,19.2694239,19.77790208,20.47645959,20.70370715,21.5433381,21.94190503,23.1643912,22.12647405,21.58270056,22.27391475,22.84043716,21.25246524,20.99785741,22.43070878,22.80225729,22.09216898,22.04250141,20.66706109,18.78994437
Mauritania,31.91026677,32.24255197,41.98003038,47.55897247,44.77638431,40.72689796,36.39660723,42.20753566,37.2007686,36.39422897,33.27886701,29.42613335,33.23475775,32.72077394,37.96432977,40.99628949,37.59708568,38.14738346,40.56488079,39.46679706,39.05850216
Mauritius,22.54325021,22.30875269,21.42301521,22.49562215,21.70748829,21.47984245,23.19521784,23.99543907,23.75656983,25.51104347,24.15759343,23.45945979,22.58273348,20.84281023,18.87176008,17.35940843,17.24839856,17.38819469,18.75135063,19.61675628,18.11193778
Malawi,,,,,,,,,,,,,,,,,,,,,
Malaysia,25.29201658,25.12344751,23.48432856,22.41426658,20.95484002,22.30351486,21.9550122,22.40418433,20.57032349,21.97635711,22.43539956,22.18313914,25.36344842,26.47705608,25.97449665,25.86564353,25.51778782,25.0629653,24.20726693,22.9592998,20.94368136
Nicaragua,,,,,,,24.35184328,25.60277474,26.94786851,20.31506419,21.17421266,24.61824138,28.06467872,28.34456598,27.3333917,29.26343157,27.64390774,26.76119234,22.38513627,16.97657438,18.5710858
Netherlands,22.53416429,22.14364127,21.08345622,20.59944229,20.29224276,20.41340902,21.0409446,23.29344122,22.11703374,21.30586612,19.69658332,20.13733953,18.76131376,18.35636516,17.59157782,22.10597558,20.00107294,20.14100192,20.42579527,20.99347483,21.11700143
Norway,19.82374909,19.52897962,19.42779941,18.88495424,19.64582562,20.3711381,20.94948511,23.59136966,22.61521466,23.26009551,20.74830628,21.51397062,22.44841776,23.57786342,23.8669657,23.8343606,25.2031859,24.56121931,23.92594052,25.62998671,26.60634111
New Zealand,20.85047439,21.48673006,21.9372545,23.25711755,24.21793619,24.74576063,23.91339736,23.91293867,22.70044244,20.17323102,19.75096143,19.96526229,20.75737164,21.34471397,22.474966,22.96506619,22.69307573,23.12815865,23.7681802,23.48348404,
Pakistan,15.97884052,15.80006578,14.51533152,15.07058908,14.83436161,16.1222386,17.73199402,17.18706472,17.60584829,15.94948282,14.20455753,12.52062765,13.4759584,13.35732977,13.03527124,14.10703213,14.08612456,14.55053518,15.74249323,14.01076995,13.80651321
Panama,26.07239773,18.70044068,16.69436033,21.00354424,20.40492716,20.70075339,22.51684125,27.86741408,31.55002245,28.9715539,29.61348899,31.13832014,35.47070594,39.28868265,40.63247425,39.43296396,38.35085835,39.33575231,38.67235089,37.6198518,
Peru,19.67007044,17.96665699,16.73093191,16.92106667,16.78855814,17.062082,17.78613778,19.98542352,23.42658037,22.1386316,23.51337863,23.3485326,25.04452592,25.30079697,24.54051551,23.08856814,21.44694504,20.60759692,20.92536848,20.94688882,19.68726098
Philippines,19.36918058,18.31175848,18.34386421,18.62827792,18.54460068,18.1815182,18.71891305,18.87398642,19.08391685,18.61541784,20.40213617,18.96663866,19.93006495,20.7830144,20.86217334,22.23164338,24.99662392,25.64292819,27.283299,27.15512521,21.27844211
Poland,23.69298969,20.440971,18.40795652,18.1421988,18.33197405,18.89301687,20.40496301,22.46519602,23.10584168,21.44348682,20.26258532,20.7043471,19.86224331,18.92818712,19.83288181,20.07037874,17.97764084,17.52582501,18.21531848,18.51820444,17.11371467
Portugal,28.00305059,27.38158979,25.85710467,23.7604429,23.42406739,23.12657563,22.53285356,22.50962243,22.85223589,21.20159526,20.57382146,18.42025287,15.82421995,14.75158384,15.0315956,15.5172193,15.49326574,16.78397615,17.52252723,18.15346333,19.05366501
Paraguay,15.43961905,15.61863281,15.19591919,17.74617348,18.30352661,19.14679741,19.27550655,17.88365847,18.9270604,18.53228185,21.29161343,20.94778016,19.53601451,19.05704731,19.77746195,19.39979321,19.07961837,19.19224002,19.94882278,18.7183482,20.37642167
Romania,19.11983095,21.03970138,21.46370135,22.74012389,22.29530386,23.36294921,26.61614774,35.34257587,37.28651331,25.99758069,26.0725297,27.2442032,27.53468196,24.7014258,24.36184111,24.79152793,22.94698178,22.40822515,21.05198069,22.62214084,24.55142766
Singapore,32.32634436,30.88704023,26.75142322,24.76629443,24.28142342,23.18799566,23.08671115,24.37568207,27.97891959,28.83745965,25.56972122,25.26491464,26.4299883,27.54821559,28.12820922,27.2222709,26.03940485,25.28689763,22.6414886,23.00332969,21.47575794
Sierra Leone,1.096810372,10.86612219,11.67171447,11.22725266,10.32499414,11.2996433,10.37877254,9.45336628,9.11182536,9.622045887,30.71585906,41.5380131,25.59814757,14.44929495,13.10977351,15.56703845,18.92069315,17.98166916,13.06092787,11.95253657,
El Salvador,17.68298078,17.19343312,17.54815624,17.69384079,16.68586341,16.2928274,16.88830741,18.52296109,18.66748504,15.14860564,14.75309954,16.28753798,16.59620829,17.53419699,15.44477915,15.69217655,15.490279,16.02877594,17.16942375,17.66713785,17.37793197
Slovenia,27.41531084,26.35114208,24.57274876,25.03112155,26.01553073,26.59294914,27.7455462,28.65123414,29.44296767,24.13061816,21.08158669,19.94442365,19.03171664,19.63359472,19.1075788,18.6545903,17.37911947,18.31562085,19.23486315,19.63733633,19.88594643
Sweden,22.25981676,22.6799125,22.05257519,21.64560609,21.88203353,22.41156432,23.22937609,24.1664704,24.54636277,22.49378735,22.49040948,22.89398469,22.72352278,22.4454838,23.22846774,23.75343565,24.21052083,25.13648371,25.17963857,23.96572938,24.58018727
