Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Singapore,96.05246317,115.0239673,102.0242236,104.7828006,95.72896576,89.2233562,84.287056,85.3517596,97.86436233,96.86137655,94.8584027,104.7036738,112.9735432,124.0659516,128.1297633,122.4213538,123.8291155,120.9560716,118.0666303,120.0304736,132.6782008
Sierra Leone,2.108033609,1.6039338,2.000663808,2.862722747,3.473591619,3.345696293,3.383748428,4.327044185,5.574821514,8.224496941,7.823818854,7.666651406,6.21904861,4.769305828,4.889161374,5.386253608,5.824829453,5.116521033,5.695147,6.108770586,6.264712208
El Salvador,,45.9128729,45.56045824,47.42865241,48.15518974,49.92391435,50.27642829,51.53429433,51.05486773,50.00311995,47.91311838,45.82429132,45.29042146,47.66042898,49.47664802,50.18229195,51.15003404,52.16336745,53.51180119,55.29927503,62.11484357
Slovenia,,,,,0.186169862,52.28855019,60.01031257,71.06131771,76.40323456,83.07353646,85.05647729,81.84657643,79.27221024,65.346114,54.50106515,49.88664735,46.64183861,45.06457222,43.32055538,42.45886934,43.95067753
Sweden,39.81025276,89.5850957,89.80437956,89.84032482,91.49878065,99.13598548,102.5872707,110.9794421,117.7099705,123.928346,122.5188403,123.994737,128.1020527,130.4165072,129.3692787,126.6334465,128.5219741,131.2817426,131.8737876,132.5797706,141.1114452
Thailand,,,,,,,,106.3625511,105.7597639,108.9833527,115.7475686,130.672938,136.2309986,142.3632027,145.5642258,149.3732535,146.2239494,144.6403073,144.1299821,143.293517,160.2671108
Tajikistan,,,,,,,,,26.825902,22.83990142,14.17053945,16.03704339,14.64830628,18.54142399,21.77536177,21.57390776,19.09622873,13.01458571,11.94225244,11.58236731,12.92302803
Turkmenistan,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,31.9045427,47.41287955,47.15027389,39.33872634,37.96116536,33.49220255,32.69499242,32.05282277,26.70825241,35.95344207,30.84546084,28.12563979,28.42285471,27.89432437,29.55059391,35.02385029,38.68254617,39.90908738,39.27091119,41.92976522,45.07188259
Tunisia,59.98880863,61.51107842,62.30334456,60.74814549,58.9507808,58.29170548,57.32979137,57.8418835,59.88464391,62.24744364,69.11192381,76.49478697,76.26098083,76.95656693,78.04332156,79.30722099,81.66255258,86.56045642,,,
